output,fattore,mu,mu_star,sigma,n_ee,scala,mu_star_n,sigma_n,distanza,soglia,selezionato
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_fuel_cell,-5.154032343924792,5.154032343924792,5.125356978528848,20,5.736993800902308,0.8983855522232168,0.8933872262024647,1.266979611669086,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,fuel_cell_specific_power_kW_per_kg,-5.736993800902308,5.736993800902308,4.15555405739705,20,5.736993800902308,1.0,0.7243434805077651,1.234776691452387,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,calibration_block,-4.081840855592071,4.3810431877692855,5.4432030171009576,20,5.736993800902308,0.7636478859503456,0.9487901165667735,1.2179329944669468,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_b,3.070995790856394,3.070995790856394,2.626317937260205,20,5.736993800902308,0.5352970383850495,0.4577864345691188,0.704351715394597,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_motor,-3.2041093544821537,3.2041093544821537,2.430503258939202,20,5.736993800902308,0.558499706584695,0.4236545032621327,0.7010028961348697,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_r_pivot,1.9185806176762008,1.9185806176762008,1.911458996643852,20,5.736993800902308,0.33442264089154994,0.33318129023308685,0.47206808290993685,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_p_propeller,-1.4043464834563573,1.4043464834563573,1.1339383014166664,20,5.736993800902308,0.24478786838421948,0.1976537435404448,0.3146237480605078,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,liquid_hydrogen,-0.8607422762375764,0.8607422762375764,0.6011728403797145,20,5.736993800902308,0.15003367723740607,0.10478882516574495,0.18300492393647555,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_prop_r_pivot,0.7916977007271069,0.7916977007271069,0.5727478185525209,20,5.736993800902308,0.1379987024916411,0.09983413586091722,0.17032467986898595,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,gamma_tank,-0.6718421085115477,0.6718421085115477,0.5687459910745088,20,5.736993800902308,0.11710699572411619,0.09913658804809186,0.15343438837935006,0.1266979611669086,True
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_prop_b,-0.05933747230748215,0.2986196060468027,0.5305913166979638,20,5.736993800902308,0.05205158248555823,0.09248594910709385,0.10612736697709421,0.1266979611669086,False
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,20,5.736993800902308,0.0,0.0,0.0,0.1266979611669086,False
E[Hydrogen fuel cell]@100nmi_300kt_propeller,electricity,0.0,0.0,0.0,20,5.736993800902308,0.0,0.0,0.0,0.1266979611669086,False
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_saf,0.0,0.0,0.0,20,5.736993800902308,0.0,0.0,0.0,0.1266979611669086,False
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_p_fan,0.0,0.0,0.0,20,5.736993800902308,0.0,0.0,0.0,0.1266979611669086,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,-99.34913910473693,99.34913910473693,73.61559640534576,16,99.34913910473693,1.0,0.7409787046844756,1.244608147488953,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_b,-26.15445011315792,36.201734372397766,80.81837796467002,17,99.34913910473693,0.3643890092920964,0.8134783923942087,0.8913621289830198,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_motor,-41.39654463498101,41.39654463498101,47.46853813579951,17,99.34913910473693,0.41667743684562275,0.47779516323494975,0.633962384047311,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_fuel_cell,-44.0684913982803,44.0684913982803,42.31620985854467,19,99.34913910473693,0.44357195034998675,0.42593433863512004,0.6149602718597587,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_r_pivot,32.19026010426327,32.19026010426327,43.472676307760736,18,99.34913910473693,0.324011464964254,0.437574766117807,0.5444769098605885,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_p_fan,-13.805928046655149,13.805928046655149,13.007703055648038,19,99.34913910473693,0.1389637411160706,0.13092919750351248,0.19092767244139355,0.12446081474889531,True
E[Hydrogen fuel cell]@100nmi_350kt_fan,gamma_tank,-6.081469308459405,6.081469308459405,6.832210696096026,17,99.34913910473693,0.06121310524943887,0.06876970205945417,0.09206691140483085,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,liquid_hydrogen,-5.236624909340673,5.236624909340673,6.647260574178969,19,99.34913910473693,0.05270931340250529,0.06690808429825669,0.08517607330598274,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,calibration_block,3.5294041964173344,3.5294041964173344,5.764243623473527,20,99.34913910473693,0.03552526200248728,0.05802006615675535,0.06803214179474018,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,20,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,electricity,0.0,0.0,0.0,17,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_saf,0.0,0.0,0.0,19,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_p_propeller,0.0,0.0,0.0,19,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_prop_b,0.0,0.0,0.0,19,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_prop_r_pivot,0.0,0.0,0.0,18,99.34913910473693,0.0,0.0,0.0,0.12446081474889531,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_b,-210.58380968395508,210.58380968395508,304.50287946346305,12,293.0634823570824,0.718560388316719,1.0390338537383594,1.26329742375747,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,-293.0634823570824,293.0634823570824,212.91260670807586,15,293.0634823570824,1.0,0.7265067793354515,1.2360469652971808,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_fuel_cell,-125.77866541684823,125.77866541684823,111.54605281247946,17,293.0634823570824,0.42918573274712385,0.3806207853510949,0.5736484772358155,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_motor,-121.26204491277007,121.26204491277007,113.95465524721703,17,293.0634823570824,0.4137739848631794,0.3888394907843526,0.5678072385440232,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_r_pivot,77.63733774532953,77.63733774532953,80.17352147650737,17,293.0634823570824,0.26491645127840435,0.2735704934360268,0.3808169390097746,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_p_fan,-33.95114871998486,33.95114871998486,31.847742157352798,18,293.0634823570824,0.11584912745497636,0.10867182052572487,0.15884138285867042,0.12632974237574698,True
E[Hydrogen fuel cell]@100nmi_450kt_fan,liquid_hydrogen,-15.056308191634006,15.056308191634006,20.201128139445903,18,293.0634823570824,0.05137558617176564,0.06893089502987579,0.08597045506516916,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,gamma_tank,-12.604286697591359,12.604286697591359,12.642235895863102,17,293.0634823570824,0.043008724922724076,0.04313821631471369,0.06091515514462372,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,calibration_block,5.878363533695954,6.245155266510337,11.801840218829756,19,293.0634823570824,0.021309906018590688,0.04027059299203248,0.04556130764641312,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,18,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,electricity,0.0,0.0,0.0,16,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_saf,0.0,0.0,0.0,19,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_p_propeller,0.0,0.0,0.0,18,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_prop_b,0.0,0.0,0.0,18,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_prop_r_pivot,0.0,0.0,0.0,18,293.0634823570824,0.0,0.0,0.0,0.12632974237574698,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,-2.9381308051946595,2.9381308051946595,4.689176679035987,20,2.9381308051946595,1.0,1.5959727425155654,1.8833823283796243,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_r_pivot,1.9676767355820537,1.9676767355820537,3.759760684664778,20,2.9381308051946595,0.6697035857298019,1.279643737446088,1.4442960179701205,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_fuel_cell,-2.56796534479655,2.56796534479655,0.9217527898942379,20,2.9381308051946595,0.8740132809119147,0.3137208146977545,0.9286118482902489,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_motor,-1.6398768477688717,1.6398768477688717,1.0824464350686451,20,2.9381308051946595,0.558136092807558,0.36841328954955427,0.6687632241766968,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,gamma_tank,-0.7906074197462303,0.7906074197462303,0.667233162948466,20,2.9381308051946595,0.2690851674637577,0.2270944376502189,0.3521061075310505,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_p_propeller,-0.7742993820532097,0.7742993820532097,0.5180256454376329,20,2.9381308051946595,0.2635346869799795,0.17631129441948457,0.3170744451725966,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_b,0.34386323104615774,0.46470639756552423,0.40160511246489794,20,2.9381308051946595,0.15816395810013506,0.13668728150389153,0.20904365708345557,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,calibration_block,-0.22214109332590706,0.37218871947833804,0.421547673451377,20,2.9381308051946595,0.12667534026065239,0.1434747808729531,0.19139397737832287,0.18833823283796244,True
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,liquid_hydrogen,-0.44719177956118517,0.44719177956118517,0.24732822557406375,20,2.9381308051946595,0.1522028150586568,0.08417876601572119,0.1739303353636427,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_prop_b,-0.2111728070780144,0.2111728070780144,0.27988088485131274,20,2.9381308051946595,0.07187318097092808,0.0952581431556686,0.11933091795651969,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_prop_r_pivot,0.08392613658379224,0.08392613658379224,0.1740504780689228,20,2.9381308051946595,0.028564465692068428,0.05923850557000353,0.06576571479456977,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,20,2.9381308051946595,0.0,0.0,0.0,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,electricity,0.0,0.0,0.0,20,2.9381308051946595,0.0,0.0,0.0,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_saf,0.0,0.0,0.0,20,2.9381308051946595,0.0,0.0,0.0,0.18833823283796244,False
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_p_fan,0.0,0.0,0.0,20,2.9381308051946595,0.0,0.0,0.0,0.18833823283796244,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_b,-10.757809852987089,10.757809852987089,13.856901956730994,12,10.757809852987089,1.0,1.288078349226761,1.6306887605385454,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_fuel_cell,-6.825558761875892,6.825558761875892,3.7279548804363496,17,10.757809852987089,0.6344747541694706,0.34653474372399506,0.7229415898164008,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,gamma_tank,-2.686251557622046,2.686251557622046,2.6132015666166626,16,10.757809852987089,0.2497024575012508,0.24291204272318148,0.34836414537393584,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_motor,-3.1254905152320602,3.1254905152320602,1.9725816733346766,16,10.757809852987089,0.29053223267040873,0.1833627569450817,0.3435562237173904,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,-2.949520806805815,2.949520806805815,1.6522257959479492,15,10.757809852987089,0.2741748410794629,0.15358384453032328,0.3142607846704123,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_p_propeller,-2.228526801284942,2.228526801284942,2.3061172410457544,17,10.757809852987089,0.20715432153377888,0.21436679701170047,0.29810407006811535,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_r_pivot,1.920396598203634,1.920396598203634,1.8917185486018167,16,10.757809852987089,0.17851185552144735,0.17584606666723607,0.2505759799423084,0.16306887605385456,True
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,liquid_hydrogen,-0.9171992541169955,0.9171992541169955,0.9724475500828847,18,10.757809852987089,0.08525892041699543,0.09039456575009719,0.12425884687948864,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,calibration_block,-0.4985562368581711,0.7537550212378568,0.9631660810738387,19,10.757809852987089,0.07006584346985496,0.08953180008163086,0.11368889852135668,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_prop_b,-0.25276556111665677,0.25276556111665677,0.4528934461754443,16,10.757809852987089,0.023496005652718626,0.042099038035115555,0.04821194131244553,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_prop_r_pivot,0.08304202349011086,0.08304202349011086,0.255277692595076,18,10.757809852987089,0.007719231388631844,0.023729522652251915,0.024953492311397537,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,18,10.757809852987089,0.0,0.0,0.0,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,electricity,0.0,0.0,0.0,15,10.757809852987089,0.0,0.0,0.0,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_saf,0.0,0.0,0.0,17,10.757809852987089,0.0,0.0,0.0,0.16306887605385456,False
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_p_fan,0.0,0.0,0.0,18,10.757809852987089,0.0,0.0,0.0,0.16306887605385456,False
E[e-SAF combustion]@100nmi_350kt_fan,e_saf,-1.9351257225300849,1.9351257225300849,1.1898875303110361,20,1.9351257225300849,1.0,0.6148890051212356,1.1739201372405974,0.11739201372405975,True
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_b,1.7821967487285384,1.7821967487285384,0.43553837310685845,20,1.9351257225300849,0.9209720732761492,0.22506980711176364,0.9480748798633446,0.11739201372405975,True
E[e-SAF combustion]@100nmi_350kt_fan,liquid_hydrogen,-1.0981433489128551,1.0981433489128551,1.0552199872085004,20,1.9351257225300849,0.5674790718388493,0.5452978971458508,0.7870084457023118,0.11739201372405975,True
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_r_pivot,0.815505612891903,0.815505612891903,0.4005638766737335,20,1.9351257225300849,0.42142254810486846,0.20699630623999732,0.4695151060915963,0.11739201372405975,True
E[e-SAF combustion]@100nmi_350kt_fan,calibration_block,0.2631893634602598,0.2631893634602598,0.30165508386997336,20,1.9351257225300849,0.1360063381908604,0.15588397196000975,0.20687565526691581,0.11739201372405975,True
E[e-SAF combustion]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,eta_fuel_cell,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,gamma_tank,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,electricity,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,eta_motor,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,eta_p_propeller,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,eta_p_fan,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,oew_prop_b,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@100nmi_350kt_fan,oew_prop_r_pivot,0.0,0.0,0.0,20,1.9351257225300849,0.0,0.0,0.0,0.11739201372405975,False
E[e-SAF combustion]@1500nmi_250kt_propeller,e_saf,-1.448134348977804,1.448134348977804,0.8912059428578755,20,1.448134348977804,1.0,0.6154166175858973,1.17419658200868,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,liquid_hydrogen,-0.8059615879536336,0.8059615879536336,0.7826607022465795,20,1.448134348977804,0.5565516683742351,0.5404613893724963,0.7757888069394876,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_p_propeller,-0.6719278297913879,0.6719278297913879,0.2305848502447498,20,1.448134348977804,0.46399550584908245,0.15922890746118476,0.4905564946256735,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.5892891774957192,0.5892891774957192,0.38499651222960124,20,1.448134348977804,0.40692990806528506,0.2658569023663855,0.4860780211178769,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_b,0.6672122870572691,0.6672122870572691,0.2193260811766565,20,1.448134348977804,0.46073921768946013,0.15145423581138892,0.48499382703525984,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,calibration_block,-0.268193793039024,0.44701732476751266,0.4571970726294634,20,1.448134348977804,0.3086849815302352,0.31571454192229165,0.4415451163850916,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_prop_b,-0.13695766542603421,0.13695766542603421,0.10545136955703902,20,1.448134348977804,0.09457524816168379,0.07281877515817098,0.11936101365345526,0.117419658200868,True
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_prop_r_pivot,0.11083081486837458,0.11083081486837458,0.11146107175692124,20,1.448134348977804,0.07653351703632114,0.07696873693770083,0.10854292098397689,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,gamma_tank,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,electricity,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_motor,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_p_fan,0.0,0.0,0.0,20,1.448134348977804,0.0,0.0,0.0,0.117419658200868,False
E[e-SAF combustion]@1500nmi_450kt_fan,e_saf,-0.9473505108651736,0.9473505108651736,0.5705391813558411,20,0.9473505108651736,1.0,0.6022471881445367,1.1673481381438877,0.11673481381438877,True
E[e-SAF combustion]@1500nmi_450kt_fan,liquid_hydrogen,-0.5391201274965483,0.5391201274965483,0.5205634100816259,20,0.9473505108651736,0.5690820042986977,0.5494939878231745,0.7910739347687028,0.11673481381438877,True
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_b,0.5800310707803841,0.5800310707803841,0.12481393205829286,20,0.9473505108651736,0.6122665941781856,0.13175053016470722,0.6262815537322144,0.11673481381438877,True
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.4698191227203671,0.4698191227203671,0.21866471864514267,20,0.9473505108651736,0.4959295607401973,0.23081712221324058,0.5470124981412829,0.11673481381438877,True
E[e-SAF combustion]@1500nmi_450kt_fan,calibration_block,0.06969806609918502,0.11126665655946551,0.13448355154694447,20,0.9473505108651736,0.11745035790169212,0.1419575437016723,0.1842458433318043,0.11673481381438877,True
E[e-SAF combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,gamma_tank,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,electricity,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,eta_motor,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,eta_p_propeller,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,eta_p_fan,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,oew_prop_b,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@1500nmi_450kt_fan,oew_prop_r_pivot,0.0,0.0,0.0,20,0.9473505108651736,0.0,0.0,0.0,0.11673481381438877,False
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_b,-1.1165403669817129,1.1165403669817129,0.4677885860213228,20,1.1165403669817129,1.0,0.4189625380816925,1.0842184320125967,0.10842184320125968,True
E[e-SAF combustion]@6000nmi_450kt_fan,e_saf,-0.9974840121183046,0.9974840121183046,0.5964073144615842,20,1.1165403669817129,0.8933703085135675,0.5341565178461232,1.0408812101729583,0.10842184320125968,True
E[e-SAF combustion]@6000nmi_450kt_fan,liquid_hydrogen,-0.5723692520727457,0.5723692520727457,0.5780488444820221,20,1.1165403669817129,0.5126274597845508,0.5177142372779878,0.7285704797790602,0.10842184320125968,True
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.6494185792895893,0.6494185792895893,0.35887656837447635,20,1.1165403669817129,0.5816346622962946,0.32141835529387014,0.6645364094647795,0.10842184320125968,True
E[e-SAF combustion]@6000nmi_450kt_fan,calibration_block,0.06790558417186834,0.11186786665804074,0.13475793475950906,20,1.1165403669817129,0.1001915111770186,0.12069239836244647,0.15685979068714237,0.10842184320125968,True
E[e-SAF combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,gamma_tank,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,electricity,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,eta_motor,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,eta_p_propeller,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,eta_p_fan,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,oew_prop_b,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
E[e-SAF combustion]@6000nmi_450kt_fan,oew_prop_r_pivot,0.0,0.0,0.0,20,1.1165403669817129,0.0,0.0,0.0,0.10842184320125968,False
