parametro,categoria,min_campione,media_campione,max_campione,nominale,min_dichiarato,max_dichiarato,media_dichiarata,ks_p,fuori_supporto
eta_grid,dichiarata,0.43524079092659773,0.45787419750345876,0.4807432414403616,0.457875458,0.4349816851,0.4807692309,0.45787545800000007,0.6049104995904533,False
gco2_grid,dichiarata,133.25472962083632,140.25990075562115,147.2711874276547,140.26,133.24699999999999,147.273,140.26,1.0,False
eta_lh2,dichiarata,0.4399321057977743,0.463082099100066,0.4861622666069247,0.463073,0.43991935,0.48622665000000004,0.463073,0.9483105860463997,False
gco2_lh2,dichiarata,120.42955561476379,126.74732223848648,133.04430930569438,126.7482,120.41078999999999,133.08561,126.7482,0.9343148967087133,False
eta_saf,dichiarata,0.43322624598912735,0.4559749247806067,0.47867154909991494,0.455974,0.4331753,0.4787727,0.455974,0.4967443541271752,False
gco2_saf,dichiarata,30.407642728768025,31.999730093612044,33.5950592601642,32.0,30.4,33.6,32.0,0.9505525105484803,False
