range_nmi,speed_kt,P
693.2806692144524,245.64102564102564,0.0
811.1308307896873,245.64102564102564,0.0
949.0142360424725,245.64102564102564,0.0
1110.336318167638,245.64102564102564,0.0
1299.0813969063468,245.64102564102564,0.0
1519.9110829529332,245.64102564102564,0.0
1778.2794100389228,245.64102564102564,0.0
2080.5675382171694,245.64102564102564,0.0
2434.2413552369194,245.64102564102564,0.0
2848.035868435799,245.64102564102564,0.0
3332.1709412448167,245.64102564102564,0.0
3898.603702549072,245.64102564102564,0.0
4561.323862890211,245.64102564102564,0.0
5336.699231206308,245.64102564102564,0.0
6243.879965653626,245.64102564102564,0.0
7305.271542664449,245.64102564102564,0.0
8547.08812559251,245.64102564102564,0.0
10000.0,245.64102564102564,0.0
10.0,253.84615384615384,0.3433333333333333
11.69989106589066,253.84615384615384,0.2966666666666667
13.688745095370805,253.84615384615384,0.248
16.015682644458355,253.84615384615384,0.19333333333333333
18.73817422860384,253.84615384615384,0.14066666666666666
21.923459724834466,253.84615384615384,0.09533333333333334
25.650209056800456,253.84615384615384,0.056666666666666664
30.010465178188735,253.84615384615384,0.027333333333333334
35.11191734215131,253.84615384615384,0.004666666666666667
41.08056080177274,253.84615384615384,0.0006666666666666666
48.06380863064389,253.84615384615384,0.0
56.23413251903491,253.84615384615384,0.0
65.79332246575679,253.84615384615384,0.0
76.9774705712371,253.84615384615384,0.0
90.06280202112787,253.84615384615384,0.0
105.37249727360725,253.84615384615384,0.0
123.28467394420659,253.84615384615384,0.0
144.24172552410664,253.84615384615384,0.0
168.7612475788147,253.84615384615384,0.0
197.44882128159367,253.84615384615384,0.0
231.0129700083158,253.84615384615384,0.0
270.28265839051625,253.84615384615384,0.0
316.22776601683796,253.84615384615384,0.0
369.9830414406966,253.84615384615384,0.0
432.8761281083057,253.84615384615384,0.0
506.4603543891704,253.84615384615384,0.0
592.5530975545674,253.84615384615384,0.0
693.2806692144524,253.84615384615384,0.0
811.1308307896873,253.84615384615384,0.0
949.0142360424725,253.84615384615384,0.0
1110.336318167638,253.84615384615384,0.0
1299.0813969063468,253.84615384615384,0.0
1519.9110829529332,253.84615384615384,0.0
1778.2794100389228,253.84615384615384,0.0
2080.5675382171694,253.84615384615384,0.0
2434.2413552369194,253.84615384615384,0.0
2848.035868435799,253.84615384615384,0.0
3332.1709412448167,253.84615384615384,0.0
3898.603702549072,253.84615384615384,0.0
4561.323862890211,253.84615384615384,0.0
5336.699231206308,253.84615384615384,0.0
6243.879965653626,253.84615384615384,0.0
