parametro,categoria,min_campione,media_campione,max_campione,nominale,min_dichiarato,max_dichiarato,media_dichiarata,ks_p,fuori_supporto
eta_grid,dichiarata,0.6988782349505848,0.924388148082101,1.21183787209341,0.8417508418,0.69881202,1.2121212,0.9243843000253333,1.0,False
gco2_grid,dichiarata,5.934754975397926,39.586218073463435,68.89186483807275,45.4,5.9,68.9,39.58666666666667,1.0,False
eta_lh2,dichiarata,0.3795077361422381,0.5012967018860589,0.6563470915050833,0.45692,0.379472,0.6565,0.5012946266666667,1.0,False
gco2_lh2,dichiarata,11.573162088196533,73.27808077258449,127.07617485944594,83.8563,11.5094,127.0911,73.27890366666666,1.0,False
eta_saf,dichiarata,0.20447799469885755,0.2334370848662788,0.2702839030851649,0.222913351,0.2044695,0.27032025,0.23343659177333334,1.0,False
gco2_saf,dichiarata,35.50684641423446,181.09933705082824,308.03578418509215,206.0585,35.3564,308.071,181.10127866666667,1.0,False
