sample_idx,cost,theta_pax_weight_kg,theta_fan_pressure_ratio,theta_fan_scaling_mach_ref,theta_propeller_curve_peak_mach,theta_propeller_curve_rise_rate,theta_propeller_curve_decay_width
133,0.9716538679497553,77.60568279536847,1.5419751175049154,0.7822129909527211,0.5890706863665237,18.583709123078197,0.07017987251287167
134,1.2927752766084466,87.90072300299315,1.3700731152815326,0.8325253435943831,0.4898350972830368,12.758644353016082,0.05075808168068979
135,1.0939336847034664,79.79945583663483,1.5280632585140972,0.8051510548247942,0.5260647622104115,17.045943509582255,0.022043994125216862
136,1.6094822045481239,77.28178325093994,1.437328270157112,0.8372079318647319,0.46963675382997755,5.281136690235455,0.048131452293830396
137,0.959536907649847,76.68824309073703,1.352229409653617,0.8105574905963739,0.5085418166089518,13.027804894259818,0.057589247412028075
138,1.7235212688192703,88.05027278411146,1.47236491521156,0.8414472578454395,0.4751115695686086,14.05066050042831,0.0708438045659011
139,1.7886693434786527,97.47845899174035,1.4256056755323585,0.8161128921077672,0.49425653801909974,16.227213099851618,0.03015340003590572
140,2.014738609775632,98.82456187291072,1.3740362730015232,0.8414229461422017,0.5652231513224445,19.693931431095585,0.058761142882117576
141,1.538119360319107,93.10827750322987,1.308756183812007,0.8123995306440929,0.49485234323475835,8.218994268686302,0.06899800425555808
142,0.9487612965873771,76.32369784224805,1.3140168335940703,0.8136220039981634,0.4837649971499759,13.86255181968284,0.020502193856114116
143,1.7504037493132265,99.09711411622872,1.4212187160335112,0.7946845315409095,0.45534560759419795,16.552254597769075,0.07106487631587015
144,1.3254656781884941,85.46134147521026,1.3934779403334503,0.8378581530211647,0.529024408559587,8.74482291989742,0.037347191339813776
145,1.0660015434284333,84.48649843126115,1.363680896007518,0.811743297958125,0.574739632673097,13.951012620382562,0.030983532453833097
146,1.6085861474670422,95.00731721746466,1.3551285038118115,0.831229263735342,0.5159493383377401,16.983930515688613,0.07685774378182691
147,2.583530771083193,101.61395315132059,1.5231789393986415,0.7924769587699033,0.5506572593478024,7.417224637799589,0.060584666116051886
148,1.950257535264128,90.92889974659971,1.5415539521035049,0.8295074657730537,0.5928887199157384,10.00632652701903,0.027330252821614123
149,1.5299205338151682,95.677416344866,1.5085286672536167,0.7859627438113095,0.5408328716306356,19.288126246622397,0.03493538107813099
150,2.659066711643444,100.35317706911249,1.323461234802969,0.7877075486738679,0.4841349516155648,6.491353520343024,0.059757417647250094
151,2.4854056771028055,97.96934616305768,1.3774456552820318,0.8269252965699304,0.5365606372482264,6.770049682071102,0.04752413226523415
152,2.3300917380159296,95.28027288648971,1.4668175960057592,0.8453489974195899,0.5897164894151146,10.706967907724914,0.07585126100223707
153,1.8495938968849095,99.16320207882839,1.3360242928506412,0.8005356213219157,0.5582849966745044,9.796276193566998,0.05146035199600951
154,1.7778997682261917,94.65272102861981,1.4875439476399464,0.8212523720572525,0.4545023957766023,17.860418400118593,0.06515711465761675
155,1.1648741450243443,88.4091685792409,1.3791073472944422,0.7958511818036345,0.5094533985138164,10.83851533658574,0.044677919655925415
156,0.9304790478335132,79.16651266967187,1.3039176544133904,0.8030672360617316,0.5726444064702996,16.04197885876372,0.020229394297360617
157,1.173199683468939,88.24476134531696,1.3934473527772897,0.8014070125418782,0.4569996474337056,12.668647443064273,0.06684497898316559
158,1.0070808281236872,79.95712001228598,1.5386480763322194,0.7888986114684154,0.5105831489650775,16.61797793830725,0.0555895871474051
159,1.7388368634801006,96.15152321509181,1.495783207656641,0.8052884029807451,0.5114093094379297,12.081553682672418,0.03550086393860355
160,1.6904728566941505,97.80977356607681,1.307811717629157,0.8282872621916813,0.5361515307573137,18.115815864682418,0.05193414856061207
161,1.7621492871492792,100.07348177799169,1.3529044086466246,0.7948982325687967,0.4538559028704279,18.802056378815685,0.024126649021415272
162,0.9418231440906111,77.52432858736252,1.524955705693076,0.7917760167819173,0.51209486554941,8.099516973274094,0.022544388385632195
163,1.9811406250080767,89.6949455698707,1.4676908174649437,0.8483066246916873,0.5011375856371091,12.8512172243596,0.07882935895173984
164,1.7729649864758743,87.05612751349908,1.4720802468049334,0.8453640763475287,0.5922888944109665,12.621975100981292,0.05156120438026113
165,1.023925453921433,82.91807469657557,1.5259413789165894,0.7848680815867672,0.5056946772007282,14.26915600751637,0.0753628591929517
166,3.1616608841168268,103.09176584029495,1.3993404170150863,0.8016008459539773,0.5395142998815505,6.466980488489938,0.05530503342248101
167,2.1084267308578375,97.76551127006897,1.408289102048361,0.8441787874369905,0.4943122495769362,16.83456310891276,0.035088394898165565
168,2.149696346681622,90.81885151737686,1.4956183400226566,0.8454915365170625,0.4684343766226924,16.168170904156685,0.03041489699067558
169,1.8127652566493828,99.7167772268338,1.5095020821314646,0.7822599588627527,0.5953035775381391,13.515543982912508,0.04762599819821659
170,0.9234699911791612,77.583822737875,1.3721859199001045,0.7941115072720012,0.5820473718413938,11.690872956493692,0.06397164519305375
171,1.9522851414826048,93.53959407226799,1.4069721695028543,0.8242853442784697,0.48671146884615646,7.114221971685881,0.07133232125193227
172,1.7951530313336077,99.53136706961074,1.3063123948788764,0.8234743459662491,0.5629461514094612,16.530039730036318,0.06956863515767985
173,2.425246618988627,98.2266138829765,1.4179139719742517,0.8479487146637088,0.46978217768244385,9.433864021649862,0.06937199993951582
174,1.183950445842353,84.78994687002579,1.4924102321317023,0.8087093651068703,0.5568831810730361,17.092835329194575,0.03655822246426976
175,2.1188832691772985,103.90946711856324,1.4064125708758732,0.7893922943702848,0.5372726204766275,14.26185002999602,0.024698927263249036
176,1.0779974919669122,81.473203522109,1.3281264515103532,0.8175682169985752,0.47010346226264227,6.691969720320485,0.07351258207601874
177,1.963280300555318,96.78938834008707,1.4719662473750048,0.8228194726435486,0.46093605874499066,11.57779971113466,0.05686762336730465
178,1.6210335170602321,92.21742519448969,1.3767635723915768,0.8297761167946344,0.5404822206244662,8.577775629943368,0.06294718660735729
179,2.006091687106631,99.63340042044906,1.4876370259236724,0.8060067948646904,0.563770977359688,11.872676807774267,0.026516910123110554
180,1.019841093568899,86.34119935860582,1.3140963073633598,0.7832524389093962,0.5573871144627267,12.80079757462743,0.020657978882626327
181,1.0560717983356305,84.18497713840534,1.5320543838949443,0.7852258199068073,0.591585774697459,12.963031699773648,0.04857946111802498
182,2.213139662351822,96.74614288352193,1.5180058040299507,0.8301058768141647,0.5840980526852766,19.504611114640205,0.03537277944821221
183,1.0603739285085139,78.96503250487096,1.49468791186147,0.8056332506883597,0.4872964998257097,19.104356008199083,0.035539150385973065
184,1.9810732227641776,100.98659708281443,1.471718902242844,0.7910315712240223,0.4689209726267965,11.700280249765969,0.04674768309965754
